NAME,DATA_TYPE,CENTER,SCHEDULE,WASTE,ROAD_TYPE,ROAD_NAME,NUM_TYPE,NUM,DISTRICT_CODE,DISTRICT,DISTRICT_URL,UTMX,UTMY
CR-Eugenia-de-Montijo-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Parque,Eugenia de Montijo,Numero,2,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7485000889799744,40.3776202292101
CR-Nuestr-Sra-de-Fatima-98,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Nuestr Sra de Fatima,Numero,98,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7485200853164047,40.3811300394984
CR-Nuestra-Señora-de-la-Luz-74,Contenedor de ropa,Residencia Orpea Carabanchel,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Nuestra Señora de la Luz,Numero,74,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.745030274414528,40.38205979084842
CR-Nuestra-Señora-de-la-Luz-12,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Nuestra Señora de la Luz,Numero,12,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7432498648382246,40.383209995942444
CR-Joaquin-Turina-74,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Joaquin Turina,Numero,74,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.746549822443324,40.38439054979061
CR-Via-Carpetana-199,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Via Carpetana,Numero,199,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.744089400127582,40.38894968505031
CR-Nuestra-Señora-de-Fatima-16,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Nuestra Señora de Fatima,Numero,16,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.74361979553697,40.38695989879255
CR-Marcelino-Camacho-11,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Marcelino Camacho,Numero,11,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.740580068094049,40.38545056613321
CR-Plaza-de-Toros-3,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Plaza de Toros,Numero,3,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7375001610130374,40.38542970927784
CR-Blason-19,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Blasòn,Numero,19,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7404298446153694,40.382060509861326
CR-De-la-Sombra-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,De la Sombra,Numero,13,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7415903754131596,40.379599899148516
CR-Federico-Grases-14,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Federico Grases,Numero,14,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.743130458861219,40.3782404510267
CR-Oporto-6,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Oporto,Numero,6,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.719483486271998,40.38534501217725
CR-Belzunegui-18,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Belzunegui,Numero,18,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7394205340218822,40.376270520299364
CR-Maria-Odiaga-58,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Maria Odiaga,Numero,58,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.744180401118527,40.375700342802155
CR-Antonia-Rodriquez-Sacristan-14,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Antonia Rodriquez Sacristan,Numero,14,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.742977401721867,40.37291832169664
CR-Monseñor-Oscar-Romero-32,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Monseñor Oscar Romero,Numero,32,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.7437457625662285,40.38156328061184
CR-Via-Lusitana-10,Contenedor de ropa,mercadillo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Via Lusitana,Numero,10,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.720687680201043,40.38426263937442
CR-Oca-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Oca,Numero,13,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.738267330975141,40.38909466132659
CR-Valle-de-Oro-20,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Valle de Oro,Numero,20,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.728552401308449,40.3877951871099
CR-Oporto-15,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Oporto,Numero,15,11,Carabanchel,https://wikidata.org/entity/Q1001991,-3.722368598164486,40.38513053699015
CR-Santa-Cruz-de-Marcenado-21,Contenedor de ropa,Canton de Limpieza,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Santa Cruz de Marcenado,Numero,21,1,Centro,https://wikidata.org/entity/Q1763376,-3.7106569486042,40.428956122654775
CR-Campillo-del-Mundo-Nuevo-3,Contenedor de ropa,Mercadillo en la via publica de Parque de la Cornisa,Martes y Sabados 9:00 a 14:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Plaza,Campillo del Mundo Nuevo,Numero,3,1,Centro,https://wikidata.org/entity/Q1763376,-3.707979995911372,40.40650012834974
CR-Barcelo-6,Contenedor de ropa,Punto limpio de proximidad - Mercado de Barcelo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Barcelo,Numero,6,1,Centro,https://wikidata.org/entity/Q1763376,-3.69884995025658,40.42677016611357
CR-Casino-3,Contenedor de ropa,Punto limpio de proximidad - Parque Casino de la Reina,Lunes a Viernes 8:30 a 21:30. Sabados 10:00 a 15:00 y de 16:00 a 21:30.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Casino,Numero,3,1,Centro,https://wikidata.org/entity/Q1763376,-3.705029935540741,40.40676013777005
CR-Pradillo-33,Contenedor de ropa,"Centro Deportivo Municipal ""Pradillo""",Lunes a Viernes 9:00 a 22:45. Sabados y domingos  8:30 a 14:30,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pradillo,Numero,33,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.671722280796131,40.449117569270186
CR-Puerto-Rico-52,Contenedor de ropa,"Instalacion Deportiva Municipal Basica ""Puerto Rico""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Puerto Rico,Numero,52,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6741236398895794,40.45913897880491
CR-Alfonso-XIII-128,Contenedor de ropa,Punto Limpio Fijo,Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Alfonso XIII,Numero,128,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.667491410994397,40.45869647797479
CR-Corazon-de-Maria-53,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Corazon de Maria,Numero,53,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6660796398266844,40.446920942092596
CR-Lopez-de-Hoyos-200,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Lopez de Hoyos,Numero,200,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.667539671452568,40.4487002671772
CR-Clara-del-Rey-65,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Clara del Rey,Numero,65,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6681995692946314,40.44715104979984
CR-Clara-del-Rey-32,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Clara del Rey,Numero,32,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6715190404129596,40.441469921865085
CR-Clara-del-Rey-14,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Clara del Rey,Numero,14,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6683288320566314,40.44364102322168
CR-Cartagena-120,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Cartagena,Numero,120,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6741588639759755,40.44063095310029
CR-Jose-Pla-68,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Jose Pla,Numero,68,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6776107452568674,40.4446964474663
CR-Getafe-1,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Plaza,Getafe,Numero,1,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.672129947635875,40.4442401562072
CR-Lopez-de-Hoyos-166,Contenedor de ropa,Iglesia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Lopez de Hoyos,Numero,166,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.67015885097726,40.44626006837516
CR-Vinaroz-1,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Vinaroz,Numero,1,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6748193713124513,40.44453061390912
CR-Sanchez-Pacheco-35,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Sanchez Pacheco,Numero,35,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.674639340381652,40.447210763068256
CR-Pradillo-4,Contenedor de ropa,Jardines Prospero Sonara,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pradillo,Numero,4,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6759976168412196,40.44901552946102
CR-Ramon-y-Cajal-67,Contenedor de ropa,Iglesia La Asuncion de Nuestra Señora,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Ramon y Cajal,Numero,67,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6684694016376804,40.45227119770687
CR-Puerto-Rico-1,Contenedor de ropa,Parroquia Nuestra Señora de Guadalupe,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Puerto Rico,Numero,1,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.675069519420709,40.45216013890927
CR-Principe-de-Vergara-205,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Principe de Vergara,Numero,205,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.678049158892307,40.449670900735356
CR-Doctor-Arce-32,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Doctor Arce,Numero,32,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.678999355979837,40.44834091012434
CR-Lopez-de-Hoyos-40,Contenedor de ropa,CEIP Patriarca Obispo Eijo Garay,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Lopez de Hoyos,Numero,40,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.681510287721356,40.4395804598525
CR-Pablo-Aranda-4,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pablo Aranda,Numero,4,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6853997500399935,40.44190052847743
CR-Habana-5,Contenedor de ropa,Instituto de Censores Jurados de Cuentas de España,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Habana,Numero,5,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6901200961411464,40.44814081934462
CR-Habana-54,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Habana,Numero,54,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6864784781171194,40.45098087740251
CR-Santo-Domingo-de-Silos-5,Contenedor de ropa,ASICS - Madrid Concha Espina,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Santo Domingo de Silos,Numero,5,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.688099526227078,40.45180078734834
CR-Habana-33,Contenedor de ropa,Parroquia los Sagrados Corazones,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Habana,Numero,33,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6858490132535326,40.45262055708679
CR-Padre-Damian-30,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Padre Damian,Numero,30,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.686419976170097,40.45638058334947
CR-Doctor-Fleming-11,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Doctor Fleming,Numero,11,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6885397661141415,40.45633013816122
CR-Carlos-Maurras-7,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Carlos Maurras,Numero,7,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6880299528996936,40.46148982525488
CR-Doctor-Fleming-42,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Doctor Fleming,Numero,42,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.687747308195011,40.461427903941726
CR-Padre-Damian-44,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Padre Damian,Numero,44,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.685159973199224,40.45952066296323
CR-Apolonio-Morales-3,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Apolonio Morales,Numero,3,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6841296489925375,40.46350053643867
CR-Habana-190,Contenedor de ropa,Centro Geriatrico,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Paseo,Habana,Numero,190,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.680598725389755,40.46173093666437
CR-Felix-Boix-13,Contenedor de ropa,Parroquia Santisimo Redentor,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Felix Boix,Numero,13,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6859000902666725,40.46336058510701
CR-Conde-de-Torralba-8,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Conde de Torralba,Numero,8,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6847761738499196,40.47941338532051
CR-Mauricio-Legendre-17,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mauricio Legendre,Numero,17,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6865212816403545,40.471568212746284
CR-Mateo-Inurria-35,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mateo Inurria,Numero,35,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6815895129036598,40.46759084245573
CR-Burgos-17,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Burgos,Numero,17,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.6761366689436628,40.47405022649763
CR-Pastora-Imperio-1,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pastora Imperio,Numero,1,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.674659456050899,40.48098062101454
CR-Buganvilla-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Buganvilla,Numero,2,5,Chamartín,https://wikidata.org/entity/Q1766348,-3.67645067229587,40.47221317313275
