IDDispenserRubbish,IDDistrict,DistrictName,same_as_wikidata_district,IDNeighborhood,NeighborhoodName,Active,InstallDate,Address,Model
517441,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,24/02/2011,CARRETERA DEL MEDIODIA 50,50_LTS_EX
517446,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,24/02/2011,CALLE DE BRETON DE LOS HERREROS 67,50_LTS_EX
517591,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,VISTA ALEGRE,OPERATIVO,24/02/2011,CALLE DE LA JACOBINIA 28,50_LTS_EX
517694,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DEL UNICORNIO 50,50_LTS_EX
517730,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,25/02/2011,CALLE DEL NORAY 2,50_LTS_EX
518019,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DEL EXCELENTE,50_LTS_EX
518137,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,OPANEL,OPERATIVO,28/02/2011,CALLE DE EUSEBIO MORAN 31,50_LTS_EX
518143,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,ABRANTES,OPERATIVO,28/02/2011,PLAZA DE SETUBAL 17,50_LTS_EX
518516,10,Latina,https://wikidata.org/entity/Q794954,106,CUATRO VIENTOS,OPERATIVO,04/03/2011,CALLE DE LAS FLAUTAS 13,50_LTS_EX
518906,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,24/03/2011,CALLE DE VALDEVARNES 35,50_LTS_EX
518908,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,24/03/2011,CALLE DE LOS RIOJANOS 7,50_LTS_EX
518975,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,31/03/2011,PASEO DE LA VIRGEN DEL PUERTO 3,50_LTS_EX
519050,5,Chamartín,https://wikidata.org/entity/Q1766348,56,CASTILLA,OPERATIVO,01/04/2011,CALLE DE PASTORA IMPERIO 3B,50_LTS_EX
519488,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,13/04/2011,AVENIDA DE BAVIERA 10,50_LTS_EX
519486,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,13/04/2011,AVENIDA DE BRUSELAS 77,50_LTS_EX
528169,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,181,CASCO H.VALLECAS,OPERATIVO,11/10/2016,CALLE DE LOS MONTES ALBERES 2,50_LTS_EX
502152,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,13/07/2010,PLAZA DE ESPANA 2,50_LTS_EX
466679,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,26/05/2010,CALLE DE LA DILIGENCIA 4B,50_LTS_EX
468790,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,31/05/2010,CALLE DE HENRI DUNANT 7,50_LTS_EX
470745,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,02/06/2010,CALLE DEL PRINCIPE DE VERGARA 267,50_LTS_EX
471473,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,04/06/2010,CALLE DEL PROFESOR WAKSMAN 9,50_LTS_EX
489741,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,16/06/2010,CALLE DE FROMISTA 1,50_LTS_EX
490603,2,Arganzuela,https://wikidata.org/entity/Q2000929,21,IMPERIAL,OPERATIVO,18/06/2010,PASEO IMPERIAL 89,50_LTS_EX
492434,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,23/06/2010,CALLE DE LA PINILLA 79,50_LTS_EX
494198,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,27/06/2010,CALLE DE NURIA 59,50_LTS_EX
495427,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,30/06/2010,CALLE DE VILLACASTIN 6,50_LTS_EX
497395,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,05/07/2010,CALLE DEL BALANDRO 18,50_LTS_EX
497090,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,02/07/2010,CALLE DEL VELERO 9,50_LTS_EX
500049,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,08/07/2010,CALLE DE LA PARAGUAYA 1,50_LTS_EX
503449,7,Chamberí,https://wikidata.org/entity/Q1763370,71,GAZTAMBIDE,OPERATIVO,14/07/2010,CALLE DE JOAQUIN MARIA LOPEZ 74,50_LTS_EX
504257,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,15/07/2010,CALLE DE LAS TABERNILLAS 19,50_LTS_EX
513650,7,Chamberí,https://wikidata.org/entity/Q1763370,73,TRAFALGAR,OPERATIVO,30/11/2010,CALLE DE TRAFALGAR 1,50_LTS_EX
513703,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,30/11/2010,CALLE DE LUCIO DEL VALLE 21,50_LTS_EX
513865,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,02/12/2010,CALLE DE GUETARIA 76,50_LTS_EX
514466,6,Tetuán,https://wikidata.org/entity/Q1773540,64,ALMENARA,OPERATIVO,11/01/2011,CALLE DE LUIS ESTEBAN 11,50_LTS_EX
514496,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,85,LA PAZ,OPERATIVO,14/01/2011,CALLE DE SANGENJO 22,50_LTS_EX
514630,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,181,CASCO H.VALLECAS,OPERATIVO,20/01/2011,CALLE DE JESUS DEL PINO 28,50_LTS_EX
514763,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,135,PORTAZGO,OPERATIVO,24/01/2011,AVENIDA DE PABLO NERUDA 100A,50_LTS_EX
514881,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,26/01/2011,CALLE DE MONCADA 102,50_LTS_EX
514958,19,Vicálvaro,https://wikidata.org/entity/Q589403,193,VALDERRIVAS,OPERATIVO,27/01/2011,CALLE DE OMEGA 40,50_LTS_EX
515074,1,Centro,https://wikidata.org/entity/Q1763376,13,CORTES,OPERATIVO,28/01/2011,CALLE DE SAN PEDRO 14,50_LTS_EX
515154,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,01/02/2011,CALLE DE MATEO GARCIA 17,50_LTS_EX
515153,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,01/02/2011,AVENIDA DE DAROCA 38,50_LTS_EX
515501,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,09/02/2011,CALLE DE RAFAELA BONILLA 4,50_LTS_EX
515585,10,Latina,https://wikidata.org/entity/Q794954,103,LUCERO,OPERATIVO,11/02/2011,CALLE DE CEBREROS 64,50_LTS_EX
515679,4,Salamanca,https://wikidata.org/entity/Q1773521,46,CASTELLANA,OPERATIVO,14/02/2011,CALLE DE CLAUDIO COELLO 132,50_LTS_EX
515838,10,Latina,https://wikidata.org/entity/Q794954,107,LAS AGUILAS,OPERATIVO,17/02/2011,CALLE DE ALDEANUEVA DE LA VERA 21,50_LTS_EX
515916,12,Usera,https://wikidata.org/entity/Q953368,125,MOSCARDO,OPERATIVO,18/02/2011,CALLE DE ANTONIO LOPEZ 139,50_LTS_EX
515992,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,18/02/2011,CALLE DE CAMARENA 81,50_LTS_EX
516055,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,18/02/2011,CALLE DE LOPEZ DE HOYOS 329,50_LTS_EX
516185,2,Arganzuela,https://wikidata.org/entity/Q2000929,24,LEGAZPI,OPERATIVO,18/02/2011,CALLE DEL PUERTO DE MIRAVETE 21,50_LTS_EX
516203,3,Retiro,https://wikidata.org/entity/Q2002296,33,ESTRELLA,OPERATIVO,18/02/2011,CALLE DEL MARQUES DE LOZOYA 29B,50_LTS_EX
516407,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,21/02/2011,CALLE DE TRIQUET 8,50_LTS_EX
516625,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,22/02/2011,CALLE DE TESEO 10,50_LTS_EX
516705,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,22/02/2011,CALLE DE ABEGONDO 1754,50_LTS_EX
516771,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,22/02/2011,AVENIDA DE NICETO ALCALA ZAMORA 13,50_LTS_EX
516786,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,22/02/2011,PLAZA DEL PRESIDENTE CARDENAS 1,50_LTS_EX
516817,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,22/02/2011,CALLE DEL PRINCIPE CARLOS 34,50_LTS_EX
516863,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,23/02/2011,CALLE DE LA COALICION 6,50_LTS_EX
516864,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,MEDIA LEGUA,OPERATIVO,23/02/2011,CALLE DEL CORREGIDOR RODRIGO RODRIGUEZ 29,50_LTS_EX
516930,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,23/02/2011,CALLE DE LOS OPTICOS 19,50_LTS_EX
516939,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,23/02/2011,CALLE DE AMPOSTA 33D,50_LTS_EX
517015,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,23/02/2011,AVENIDA DE GUADALAJARA 110,50_LTS_EX
517096,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,PASEO DEL QUINCE DE MAYO,50_LTS_EX
517237,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,CALLE DEL GENERAL RICARDOS 156,50_LTS_EX
517317,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,24/02/2011,AVENIDA DE VALLADOLID 49A,50_LTS_EX
517363,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,24/02/2011,CALLE DEL ARROYO FONTARRON 257,50_LTS_EX
517393,7,Chamberí,https://wikidata.org/entity/Q1763370,74,ALMAGRO,OPERATIVO,24/02/2011,CALLE DE ZURBANO 64,50_LTS_EX
517440,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,VISTA ALEGRE,OPERATIVO,24/02/2011,CALLE DE ALFARO 28,50_LTS_EX
517590,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,24/02/2011,CALLE DE LAS MADRES DE LA PLAZA DE MAYO 5,50_LTS_EX
517616,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,136,NUMANCIA,OPERATIVO,24/02/2011,CALLE DE FRANCISCO IGLESIAS 40,50_LTS_EX
517736,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,25/02/2011,CALLE DE SALVADOR DE MADARIAGA 5,50_LTS_EX
517742,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,25/02/2011,PASEO DE LA ALAMEDA DE OSUNA 48F,50_LTS_EX
517745,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,25/02/2011,PASEO DE LA ALAMEDA DE OSUNA 48N,50_LTS_EX
517859,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,CALLE DEL PUERTO DE MASPALOMAS 2,50_LTS_EX
518011,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DEL MARAVEDI 12,50_LTS_EX
518142,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,ABRANTES,OPERATIVO,28/02/2011,CALLE DE BRAGANZA 1,50_LTS_EX
518369,1,Centro,https://wikidata.org/entity/Q1763376,13,CORTES,OPERATIVO,01/03/2011,PLAZA DE LA PLATERIA DE MARTINEZ 3,50_LTS_EX
518563,10,Latina,https://wikidata.org/entity/Q794954,103,LUCERO,OPERATIVO,11/03/2011,CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN 146,50_LTS_EX
524735,6,Tetuán,https://wikidata.org/entity/Q1773540,65,VALDEACEDERAS,OPERATIVO,11/12/2012,CALLE DE LAS AZUCENAS 34,50_LTS_EX
527542,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,APOSTOL SANTIAGO,OPERATIVO,02/12/2015,CALLE DE JULIO DANVILA 14,50_LTS_EX
514002,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,03/12/2010,PASEO DEL QUINCE DE MAYO,50_LTS_EX
468166,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,28/05/2010,CALLE DE AMARA 9,50_LTS_EX
464582,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,PALOMAS,OPERATIVO,24/05/2010,CALLE DE GUADALAJARA 7,50_LTS_EX
469853,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,01/06/2010,CALLE DE SAAVEDRA FAJARDO 30,50_LTS_EX
473817,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,08/06/2010,CALLE DE CAMARENA 10B,50_LTS_EX
494205,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/06/2010,CALLE DE MARBELLA 27,50_LTS_EX
494351,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,28/06/2010,CALLE DEL AVIADOR FRANCO 1,50_LTS_EX
497121,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,02/07/2010,CALLE DEL CATAMARAN 9,50_LTS_EX
497429,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,05/07/2010,AVENIDA DE CANTABRIA 17,50_LTS_EX
498608,3,Retiro,https://wikidata.org/entity/Q2002296,33,ESTRELLA,OPERATIVO,06/07/2010,CALLE DE JUAN ESPLANDIU 16,50_LTS_EX
505521,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,19/07/2010,CALLE DE LA SOMBRERERIA 24,50_LTS_EX
512250,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,02/11/2010,CALLE DE SANTA GENOVEVA 2,50_LTS_EX
512303,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,03/11/2010,CALLE DE NAVARRO AMANDI 15,50_LTS_EX
513460,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,23/11/2010,CALLE DE LA INSULA BARATARIA 5,50_LTS_EX
513718,7,Chamberí,https://wikidata.org/entity/Q1763370,72,ARAPILES,OPERATIVO,30/11/2010,CALLE DE EMILIO CARRERE 2,50_LTS_EX
513877,12,Usera,https://wikidata.org/entity/Q953368,121,ORCASITAS,OPERATIVO,02/12/2010,CALLE DEL SIMCA 14B,50_LTS_EX
513959,12,Usera,https://wikidata.org/entity/Q953368,122,ORCASUR,OPERATIVO,03/12/2010,CALLE DE CAMPOTEJAR 27,50_LTS_EX
514702,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,21/01/2011,CALLE DE ANGELILLO 17,50_LTS_EX
514771,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,135,PORTAZGO,OPERATIVO,24/01/2011,CALLE DEL RIO PARANA 6,50_LTS_EX
514863,6,Tetuán,https://wikidata.org/entity/Q1773540,66,BERRUGUETE,OPERATIVO,25/01/2011,CALLE DE OFELIA NIETO 2,50_LTS_EX
514175,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,SAN JUAN BAUTISTA,OPERATIVO,15/12/2010,CALLE DE RAFAEL BERGAMIN 26,50_LTS_EX
