gis_x,gis_y,fecha_alta,distrito,same_as_wikidata_distrito,barrio,same_as_wikidata_barrio,via,num_finca,matricula
443136.6889900000,4478093.9528380000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-03-CIUDAD-JARDIN,https://wikidata.org/entity/Q3773744,CALLE-DE-REDRUENIA,S/N,0205310590
442701.3556570000,4477840.3972820000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-03-CIUDAD-JARDIN,https://wikidata.org/entity/Q3773744,CALLE-DE-SAN-ERNESTO,10,0205310554
443568.7450310000,4478453.1911230000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,AVENIDA-DE-LOS-ALHELIES,12,0205410837
443379.9612198220,4478366.4649609600,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-ANGEL-DE-DIEGO-ROLDAN,6,0205410843
443237.0266540000,4478421.6222540000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-LAS-CALAS,4,0205410844
443505.5228090000,4478623.9411230000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-LAS-ENDRINAS,15,0205410838
442152.5028060000,4478666.6366090000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-FEDERICO-GARCIA-SANCHIZ,1,0205410776
443377.4612198220,4478681.4649609600,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-FERNAN-NUNIEZ,3,0205410839
442337.7486710000,4478298.6836150000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-FUENTE-DEL-SAZ,2,0205410804
443594.6339200000,4478352.3300120000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,PASEO-DE-LOS-JACINTOS,19,0205410833
442379.7945531550,4478202.6316276300,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DEL-JILOCA,5,0205410799
443355.7491160000,4478884.5052880000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,PLAZA-DE-JOSE-MARIA-SOLER,S/N,0205410755
442033.9194730000,4478778.8866090000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-LA-LIGULA,34,0205410773
443531.0826840000,4478842.8327620000,2017-01-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-LOS-LIRIOS,5,0205410831
441684.5814450000,4478660.0940800000,2014-07-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DE-PANAMA,1-B,0205410379
441626.7167450000,4478595.1184800000,2014-07-01,05-CHAMARTIN,https://wikidata.org/entity/Q1766348,05-04-HISPANOAMERICA,https://wikidata.org/entity/Q3814573,CALLE-DEL-PROFESOR-WAKSMAN,8,0205410369
