id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,id_coordenadas,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270488117,SALAMANCA,GOYA,53 CALLE O'DONNELL,53-CALLE-O'DONNELL,28009,442990.58,4474755.5,442990.58-4474755.5,Abierto,JACARANDA,Estacional,Abierta,"14,62","13,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270225437,SALAMANCA,GUINDALERA,1 CALLE BIARRITZ,1-CALLE-BIARRITZ,28028,443664.58,4476298.49,443664.58-4476298.49,Abierto,CAFETERIA CERVECERIA BIARRITZ,Anual,Abierta,"28,58","28,58",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
110001307,CARABANCHEL,VISTA-ALEGRE,86 AVENIDA NUESTRA SEÑORA DE FATIMA,86-AVENIDA-NUESTRA-SENORA-DE-FATIMA,28047,436483.6,4470374.55,436483.6-4470374.55,Abierto,PASAME LA HOOKAH,Anual,Abierta,"95,95","95,95",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,14
270087195,CHAMARTIN,EL-VISO,111 CALLE PRINCIPE DE VERGARA,111-CALLE-PRINCIPE-DE-VERGARA,28002,442401.59,4476815.51,442401.59-4476815.51,Abierto,PUB FANNY,Anual,Abierta,"12,32","12,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270419423,SALAMANCA,GOYA,12 AVENIDA FELIPE II,12-AVENIDA-FELIPE-II,28009,442636.58,4475017.51,442636.58-4475017.51,Abierto,CAFE Y TE,Anual,Abierta,"26,62","26,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270346193,LATINA,LAS-AGUILAS,10 CALLE GUAREÑA,10-CALLE-GUARENA,28044,434984.62,4471088.57,434984.62-4471088.57,Abierto,RESTAURANTE CHINO GUANG ZHOU,Anual,Abierta,37,37,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
280043793,LATINA,LAS-AGUILAS,12 CALLE GUAREÑA,12-CALLE-GUARENA,28044,434988.62,4471072.57,434988.62-4471072.57,Abierto,CASA CORONEL,Anual,Abierta,35,35,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
280041320,LATINA,PUERTA-DEL-ANGEL,33 PASEO EXTREMADURA,33-PASEO-EXTREMADURA,28011,438169.6,4473893.55,438169.6-4473893.55,Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"12,75","12,75",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270402083,CARABANCHEL,BUENAVISTA,1 CALLE JOSE JORDAN,1-CALLE-JOSE-JORDAN,28044,435647.6,4469405.56,435647.6-4469405.56,Abierto,BAR MONTIJO,Anual,Abierta,"20,88","11,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
40000735,SALAMANCA,GOYA,53 CALLE O'DONNELL,53-CALLE-O'DONNELL,28009,442961.58,4474757.5,442961.58-4474757.5,Abierto,RODILLA,Anual,Abierta,"14,58","14,58",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
20001084,ARGANZUELA,ACACIAS,88 PASEO SANTA MARIA DE LA CABEZA,88-PASEO-SANTA-MARIA-DE-LA-CABEZA,28045,440411.59,4472179.52,440411.59-4472179.52,Abierto,EL VIEJO MADRID,Anual,Abierta,"58,31","58,31",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
280016582,ARGANZUELA,IMPERIAL,22 RONDA SEGOVIA,22-RONDA-SEGOVIA,28005,439215.6,4473328.54,439215.6-4473328.54,Abierto,OFICINAS PRIVADAS DE GESTION EMPRESA,Estacional,Abierta,"14,58","38,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,10
20001786,ARGANZUELA,ACACIAS,18 RONDA TOLEDO,18-RONDA-TOLEDO,28005,439978.59,4473025.53,439978.59-4473025.53,Abierto,CAFETERIA RONDA DE TOLEDO,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,0
270413162,ARGANZUELA,CHOPERA,5 PLAZA GENERAL MAROTO,5-PLAZA-GENERAL-MAROTO,28045,440775.58,4471650.52,440775.58-4471650.52,Abierto,VENTA MATADERO,Anual,Abierta,"108,1","108,1",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,21,21
280044139,MONCLOA-ARAVACA,ARGUELLES,30 CUESTA SAN VICENTE,30-CUESTA-SAN-VICENTE,28008,439199.6,4474675.54,439199.6-4474675.54,Abierto,BULEVART,Anual,Abierta,"20,88","20,88",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
280056405,PUENTE-DE-VALLECAS,NUMANCIA,4 CALLE JOSEFA DIAZ,4-CALLE-JOSEFA-DIAZ,28038,444161.56,4471628.48,444161.56-4471628.48,Abierto,BAR SEYDA,Anual,Abierta,"29,52","29,52",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270490207,USERA,ORCASUR,1 CALLE INDALECIO FERNANDEZ,1-CALLE-INDALECIO-FERNANDEZ,28041,440978.57,4470235.52,440978.57-4470235.52,Abierto,EL RINCON DE CRUZ BLANCA,Anual,Abierta,"242,23","242,23",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,38,30
280049588,USERA,ORCASITAS,5 CALLE GRAN AVENIDA,5-CALLE-GRAN-AVENIDA,28041,439737.57,4469036.52,439737.57-4469036.52,Abierto,JORDAN CAFE BAR,Anual,Abierta,"188,89","188,89",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,21
285001213,CENTRO,PALACIO,63 CALLE GRAN VIA,63-CALLE-GRAN-VIA,28013,439781.6,4474897.53,439781.6-4474897.53,Abierto,100 MONTADITOS,Anual,Abierta,"10,2","10,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
270532418,CENTRO,UNIVERSIDAD,8 CALLE DESENGAÑO,8-CALLE-DESENGANO,28004,440382.59,4474696.53,440382.59-4474696.53,Abierto,LA CUEVA DEL PINTXO,Anual,Abierta,"10,26","10,26",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,4,4
270541825,CIUDAD-LINEAL,COSTILLARES,3 CALLE CALERUEGA,3-CALLE-CALERUEGA,28033,443284.6,4480908.51,443284.6-4480908.51,Abierto,SOCCER,Anual,Abierta,"29,94","14,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,16,8
270472400,VILLAVERDE,BUTARQUE,9 CALLE EDUARDO MARISTANY,9-CALLE-EDUARDO-MARISTANY,28021,442002.53,4467147.5,442002.53-4467147.5,Abierto,CAFETERIA LOS ALPES,Anual,Abierta,"22,14","22,14",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
270526036,RETIRO,PACIFICO,10 CALLE CARIDAD,10-CALLE-CARIDAD,28007,442695.57,4472602.5,442695.57-4472602.5,Abierto,LA PIPARRA,Anual,Abierta,"22,96","22,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
270060296,RETIRO,PACIFICO,40 CALLE CAVANILLES,40-CALLE-CAVANILLES,28007,442720.57,4472974.5,442720.57-4472974.5,Abierto,BODEGUITA DONDE SIEMPRE,Anual,Abierta,"45,98","45,98",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270159594,PUENTE-DE-VALLECAS,SAN-DIEGO,58 CALLE CARLOS MARTIN ALVAREZ,58-CALLE-CARLOS-MARTIN-ALVAREZ,28018,443558.56,4471008.49,443558.56-4471008.49,Abierto,LA CRUZ BLANCA,Anual,Abierta,"132,55","132,55",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,38,38
280074088,CIUDAD-LINEAL,SAN-PASCUAL,7 CALLE TORRELAGUNA,7-CALLE-TORRELAGUNA,28027,444825.58,4476885.48,444825.58-4476885.48,Abierto,LOS PAJARITOS,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,12,12
140000189,MORATALAZ,MARROQUINA,11 PASAJE ORUSCO,11-PASAJE-ORUSCO,28030,446471.55,4473327.45,446471.55-4473327.45,Abierto,LAS VEGAS,Anual,Abierta,"16,38","16,38",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,0:00:00,23:00:00,7,7
90001120,MONCLOA-ARAVACA,CASA-DE-CAMPO,16 PASEO FLORIDA,16-PASEO-FLORIDA,28008,438655.61,4474975.55,438655.61-4474975.55,Abierto,EL UROGALLO,Anual,Abierta,"108,6","108,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,57,57
270076664,SALAMANCA,GUINDALERA,39 AVENIDA TOREROS,39-AVENIDA-TOREROS,28028,443343.58,4475952.5,443343.58-4475952.5,Abierto,CERVECERIA EL RUEDO,Anual,Abierta,"42,47","42,47",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,0
40001898,SALAMANCA,RECOLETOS,1 CALLE VILLALAR,1-CALLE-VILLALAR,28001,441443.59,4474676.52,441443.59-4474676.52,Abierto,ANELL,Anual,Abierta,"58,74","58,74",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,15,15
270531187,SALAMANCA,RECOLETOS,41 CALLE VELAZQUEZ,41-CALLE-VELAZQUEZ,28001,441960.58,4475321.51,441960.58-4475321.51,Abierto,GIANGROSSI,Anual,Abierta,"24,8","11,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
270515016,SALAMANCA,RECOLETOS,33 CALLE VELAZQUEZ,33-CALLE-VELAZQUEZ,28001,441929.58,4475194.52,441929.58-4475194.52,Abierto,HOTEL ADLER,Anual,Abierta,"11,4","11,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
50000773,CHAMARTIN,NUEVA-ESPANA,13 CALLE COSTA RICA,13-CALLE-COSTA-RICA,28016,442841.59,4478894.51,442841.59-4478894.51,Abierto,RESTAURANTE KANBEY,Anual,Abierta,"48,58","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
285006678,CHAMARTIN,PROSPERIDAD,5 CALLE LUIS DE SALAZAR,5-CALLE-LUIS-DE-SALAZAR,28002,443468.59,4477645.5,443468.59-4477645.5,Abierto,BAR,Anual,Abierta,"87,6","87,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,19
50000903,CHAMARTIN,NUEVA-ESPANA,291 CALLE PRINCIPE DE VERGARA,291-CALLE-PRINCIPE-DE-VERGARA,28016,442608.6,4479037.51,442608.6-4479037.51,Abierto,EL ENFRIADOR CERVECERIA,Anual,Abierta,81,"17,13",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,36,5
280021158,CHAMARTIN,EL-VISO,25 PASEO LA HABANA,25-PASEO-LA-HABANA,28036,441763.6,4478062.52,441763.6-4478062.52,Abierto,HAVANA 25,Anual,Abierta,"14,4","14,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270544162,CHAMARTIN,HISPANOAMERICA,2 CALLE COSTA RICA,2-CALLE-COSTA-RICA,28016,442539.6,4478859.51,442539.6-4478859.51,Abierto,UDABERRI,Anual,Abierta,"49,95","49,95",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,14
285007723,CHAMARTIN,CASTILLA,21 CALLE CONDE DE TORRALBA,21-CALLE-CONDE-DE-TORRALBA,28046,441976.61,4481257.53,441976.61-4481257.53,Abierto,BAR HOGAR,Anual,Abierta,"28,16","28,16",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
270191274,SALAMANCA,CASTELLANA,29 CALLE JOSE ORTEGA Y GASSET,29-CALLE-JOSE-ORTEGA-Y-GASSET,28006,442032.59,4475764.51,442032.59-4475764.51,Abierto,VIPS,Anual,Abierta,"79,4","79,4",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,19,19
280018455,ARGANZUELA,LEGAZPI,3 CALLE PLOMO,3-CALLE-PLOMO,28045,441492.58,4471428.52,441492.58-4471428.52,Abierto,CERVECERIA FUENTECOBRE,Anual,Abierta,"64,89","64,89",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,26,26
20001019,ARGANZUELA,LEGAZPI,18 CALLE BOLIVAR,18-CALLE-BOLIVAR,28045,441267.58,4471503.52,441267.58-4471503.52,Abierto,CAFETERIA TRASMONTANA RESTAURANTE,Anual,Abierta,"67,58","67,58",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
20001216,ARGANZUELA,CHOPERA,53 PASEO CHOPERA,53-PASEO-CHOPERA,28045,440835.58,4471589.52,440835.58-4471589.52,Abierto,MAR Y SAL,Anual,Abierta,"22,32","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270055843,ARGANZUELA,CHOPERA,19 CALLE JAIME EL CONQUISTADOR,19-CALLE-JAIME-EL-CONQUISTADOR,28045,440764.58,4471984.52,440764.58-4471984.52,Abierto,CAFETERIA LA PESETA,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
20001890,ARGANZUELA,LEGAZPI,7 CALLE EROS,7-CALLE-EROS,28045,442386.57,4471639.51,442386.57-4471639.51,Abierto,CHURRERIA PATUCHURRO,Anual,Abierta,"13,98","13,98",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
200002036,SAN-BLAS-CANILLEJAS,ROSAS,11 CALLE SUECIA,11-CALLE-SUECIA,28022,448405.55,4474827.42,448405.55-4474827.42,Abierto,CHISTO,Anual,Abierta,"41,03","41,03",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,12
270133268,MONCLOA-ARAVACA,CASA-DE-CAMPO,57 PASEO FLORIDA,57-PASEO-FLORIDA,28008,438475.61,4475114.55,438475.61-4475114.55,Abierto,MESON EL CARIBE,Anual,Abierta,"129,6","129,6",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,30,10
270537675,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,11 AVENIDA ENSANCHE DE VALLECAS,11-AVENIDA-ENSANCHE-DE-VALLECAS,28051,448031.52,4469040.42,448031.52-4469040.42,Abierto,RESTAURANTE CERVECERIA NUEVA YORK,Estacional,Abierta,"48,6","12,5",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,6
270379122,RETIRO,LOS-JERONIMOS,21 PASEO INFANTA ISABEL,21-PASEO-INFANTA-ISABEL,28014,441697.58,4473123.52,441697.58-4473123.52,Abierto,VALENTINA,Anual,Abierta,"19,62","19,62",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
200001335,SAN-BLAS-CANILLEJAS,SIMANCAS,2 CALLE ZAYAS,2-CALLE-ZAYAS,28037,447006.56,4475494.45,447006.56-4475494.45,Abierto,BAR ZAYAS ME DA IGUAL,Anual,Abierta,"14,4","14,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
270171790,CIUDAD-LINEAL,QUINTANA,4 CALLE HERMANOS DE PABLO,4-CALLE-HERMANOS-DE-PABLO,28027,445356.57,4476272.47,445356.57-4476272.47,Abierto,ALAMBIQUE,Anual,Abierta,"2,38","2,38",Acera,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,2,2
40001823,SALAMANCA,GUINDALERA,76 AVENIDA BRUSELAS,76-AVENIDA-BRUSELAS,28028,443732.58,4477100.49,443732.58-4477100.49,Abierto,101 MONTADITOS,Anual,Abierta,"18,72","18,72",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
285005425,ARGANZUELA,DELICIAS,14 CALLE JUAN DE MARIANA,14-CALLE-JUAN-DE-MARIANA,28045,441788.58,4472163.51,441788.58-4472163.51,Abierto,CAFE MARIANA,Anual,Abierta,"34,34","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,6
200000350,SAN-BLAS-CANILLEJAS,ROSAS,51 AVENIDA NIZA,51-AVENIDA-NIZA,28022,448460.56,4475823.42,448460.56-4475823.42,Abierto,BAR  CASA CELEIRO,Anual,Abierta,"17,04","17,04",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,6
270542365,PUENTE-DE-VALLECAS,NUMANCIA,1 CALLE ALTO DEL LEON,1-CALLE-ALTO-DEL-LEON,28038,443986.56,4472371.48,443986.56-4472371.48,Abierto,URBAN CAFE BAR,Anual,Abierta,"22,32","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270200950,MORATALAZ,MEDIA-LEGUA,28 CALLE CAMINO DE LOS VINATEROS,28-CALLE-CAMINO-DE-LOS-VINATEROS,28030,444227.57,4473520.48,444227.57-4473520.48,Abierto,VINATEROS 28,Anual,Abierta,"45,62","44,3",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,16,16
270080507,SALAMANCA,LISTA,75 CALLE JOSE ORTEGA Y GASSET,75-CALLE-JOSE-ORTEGA-Y-GASSET,28006,442929.58,4475692.5,442929.58-4475692.5,Abierto,EL PESCADOR,Anual,Abierta,"16,2","16,2",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10,10
20001671,ARGANZUELA,ACACIAS,15 PASEO YESERIAS,15-PASEO-YESERIAS,28005,439675.59,4472362.53,439675.59-4472362.53,Abierto,MIS TRADICIONES DEL NORTE,Anual,Abierta,"53,58","27,14",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,9
20000682,ARGANZUELA,ACACIAS,20 RONDA TOLEDO,20-RONDA-TOLEDO,28005,440026.59,4473004.53,440026.59-4473004.53,Abierto,SIN NOTIFICAR,Anual,Abierta,"84,13","59,07",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,22,16
285044773,CIUDAD-LINEAL,PUEBLO-NUEVO,116 CALLE EMILIO FERRARI,116-CALLE-EMILIO-FERRARI,28017,445844.56,4475404.46,445844.56-4475404.46,Cerrado,BAR CASTEJÓN,Anual,Abierta,"4,8","4,8",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
200002021,SAN-BLAS-CANILLEJAS,ROSAS,6 CALLE ESTOCOLMO,6-CALLE-ESTOCOLMO,28022,449048.55,4475026.41,449048.55-4475026.41,Abierto,RESTAURANTE NIDO,Anual,Abierta,"12,84","7,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,5
280022101,CHAMARTIN,CIUDAD-JARDIN,2 PLAZA SAGRADO CORAZON DE JESUS,2-PLAZA-SAGRADO-CORAZON-DE-JESUS,28002,442549.59,4477396.51,442549.59-4477396.51,Abierto,LA TAGLIATELLA,Anual,Abierta,"91,3","91,3",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,25,25
40002923,SALAMANCA,LISTA,98 CALLE JOSE ORTEGA Y GASSET,98-CALLE-JOSE-ORTEGA-Y-GASSET,28006,443056.58,4475651.5,443056.58-4475651.5,Abierto,TABERNA DEL OLIVO,Anual,Abierta,"42,88","18,76",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,12,6
150000412,CIUDAD-LINEAL,PUEBLO-NUEVO,92 CALLE EMILIO FERRARI,92-CALLE-EMILIO-FERRARI,28017,445779.57,4475515.46,445779.57-4475515.46,Abierto,BAR GALOPE,Anual,Abierta,"5,36","5,36",Acera,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,4,4
270538776,CIUDAD-LINEAL,QUINTANA,46 CALLE JOSE DEL HIERRO,46-CALLE-JOSE-DEL-HIERRO,28027,445300.57,4476753.47,445300.57-4476753.47,Abierto,COMPACT BAR DE COPAS,Anual,Abierta,"14,05","14,05",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,6,6
270084755,SALAMANCA,CASTELLANA,89 CALLE SERRANO,89-CALLE-SERRANO,28006,441771.59,4476485.52,441771.59-4476485.52,Abierto,JOSE LUIS,Anual,Abierta,"30,26","30,26",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
40001334,SALAMANCA,RECOLETOS,14 PASEO RECOLETOS,14-PASEO-RECOLETOS,28001,441370.59,4474870.52,441370.59-4474870.52,Abierto,MAS Q MENOS,Anual,Abierta,"22,35","22,35",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
280003853,SALAMANCA,LISTA,41 CALLE JUAN BRAVO,41-CALLE-JUAN-BRAVO,28006,442546.58,4476001.51,442546.58-4476001.51,Abierto,PINCHOS UDABERRI,Anual,Abierta,"66,97","66,97",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,17,17
280023081,CHAMARTIN,CASTILLA,11 CALLE MAURICIO LEGENDRE,11-CALLE-MAURICIO-LEGENDRE,28046,441780.61,4480153.53,441780.61-4480153.53,Abierto,DALA'S,Anual,Abierta,"56,38","56,38",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17
270448954,CHAMARTIN,PROSPERIDAD,11 CALLE CLARA DEL REY,11-CALLE-CLARA-DEL-REY,28002,442919.58,4476881.5,442919.58-4476881.5,Abierto,BAR CAFETERÍA ESPIGÜETE,Anual,Abierta,"9,4","9,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,0,4
270079962,SALAMANCA,LISTA,54 CALLE JUAN BRAVO,54-CALLE-JUAN-BRAVO,28006,442774.58,4475952.5,442774.58-4475952.5,Abierto,BULEVAR 54,Anual,Abierta,"52,2","52,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270264513,SALAMANCA,CASTELLANA,115 CALLE CASTELLO,115-CALLE-CASTELLO,28006,442266.59,4476409.51,442266.59-4476409.51,Abierto,REGATES,Anual,Abierta,"12,24","12,24",Superficie en parcela privada,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,3,3
280011876,CENTRO,SOL,10 CALLE TOLEDO,10-CALLE-TOLEDO,28005,439960.59,4474015.53,439960.59-4474015.53,Abierto,LLAO LLAO,Anual,Abierta,"14,04","14,04",Calle peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,6,6
20000920,ARGANZUELA,PALOS-DE-MOGUER,6 CALLE GENERAL LACY,6-CALLE-GENERAL-LACY,28045,441381.58,4472900.52,441381.58-4472900.52,Abierto,PULPERIA O'RIBEIRIÑO,Anual,Abierta,"19,98","19,98",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
270194257,RETIRO,IBIZA,13 CALLE IBIZA,13-CALLE-IBIZA,28009,442551.58,4474423.51,442551.58-4474423.51,Abierto,DON EUSEBIO,Anual,Abierta,"46,49","46,49",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
270544240,MORATALAZ,VINATEROS,17 CALLE CAÑADA,17-CALLE-CANADA,28030,445234.56,4472900.47,445234.56-4472900.47,Abierto,BAR EL MERCADO,Anual,Abierta,"23,17","23,17",Acera,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,6,0
285003943,CENTRO,SOL,4 CALLE CORREO,4-CALLE-CORREO,28012,440247.59,4474194.53,440247.59-4474194.53,Abierto,MAESTRO CHURRERO,Anual,Abierta,"13,5","13,5",Acera,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,2:30:00,10:00:00,23:00:00,6,6
270419395,CENTRO,EMBAJADORES,3 CALLE DOCTOR DRUMEN,3-CALLE-DOCTOR-DRUMEN,28012,441209.58,4473384.52,441209.58-4473384.52,Abierto,CAÑAS Y TAPAS,Anual,Abierta,"6,72","6,72",Acera,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,2:30:00,10:00:00,23:00:00,7,7
285042838,SAN-BLAS-CANILLEJAS,ROSAS,12 CALLE MANCHESTER,12-CALLE-MANCHESTER,28022,448697.56,4475555.42,448697.56-4475555.42,Abierto,CERVECERIA LA SUREÑA,Anual,Abierta,"29,17","29,17",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,13,13
270312334,MORATALAZ,VINATEROS,163 CALLE CAMINO DE LOS VINATEROS,163-CALLE-CAMINO-DE-LOS-VINATEROS,28030,445480.56,4473012.46,445480.56-4473012.46,Abierto,CASA LILI,Anual,Abierta,"29,16","29,16",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,9,9
