id_local,desc_distrito_local,distritos_wikidata,desc_barrio_local,barrios_wikidata,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra,Latitud,Coordenadas finales,Longitud
285005582,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,35 PASEO IMPERIAL,35_PASEO_IMPERIAL,28005,"439181,6","439181,6-4473182,54","4473182,54",Abierto,COLBY,Anual,Abierta,"25,92","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8,40.4070332,"40.4070332,-3.7166931",-3.7166931
270346016,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Delicias,https://www.wikidata.org/wiki/Q3773736,90 PASEO DELICIAS,90_PASEO_DELICIAS,28045,"441061,58","441061,58-4472126,52","4472126,52",Abierto,BOUTIQUE SENY,Anual,Abierta,"18,72","18,72",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,0,40.3976238,"40.3976238,-3.694596",-3.694596
270054237,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,37 PASEO MELANCOLICOS,37_PASEO_MELANCOLICOS,28005,"438869,6","438869,6-4472983,54","4472983,54",Abierto,BAR LOS ANGELES,Estacional,Abierta,"46,53","48,54",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,13,13,40.4051767,"40.4051767,-3.7204316",-3.7204316
280018153,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Las Acacias,https://www.wikidata.org/wiki/Q3319190,43 PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS,43_PASEO_JUAN_ANTONIO_VALLEJO-NAJERA_BOTAS,28005,"439532,59","439532,59-4472726,53","4472726,53",Abierto,ALBAS TAPAS,Anual,Abierta,"32,4","32,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,0,40.4029682,"40.4029682,-3.7125801",-3.7125801
285005601,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,2 CALLE NEREIDA,2_CALLE_NEREIDA,28045,"442285,57","442285,57-4471464,51","4471464,51",Abierto,RESTAURANTE EL TRILLO,Anual,Abierta,"151,2","95,58",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,55,34,40.3918408,"40.3918408,-3.6800694",-3.6800694
270180718,Villaverde,https://www.wikidata.org/wiki/Q919536,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,73 PASEO ALBERTO PALACIOS,73_PASEO_ALBERTO_PALACIOS,28021,"439182,54","439182,54-4466112,52","4466112,52",Abierto,CAFE BAR MANOLO,Anual,Abierta,"6,66","6,66",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,4,40.3433112,"40.3433112,-3.7161528",-3.7161528
270056047,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,2 CALLE GUILLERMO DE OSMA,2_CALLE_GUILLERMO_DE_OSMA,28045,"440975,58","440975,58-4471748,52","4471748,52",Abierto,RESTAURANTE,Anual,Abierta,"38,88","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,8,40.3942936,"40.3942936,-3.6955076",-3.6955076
40001283,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,115 CALLE GOYA,115_CALLE_GOYA,28009,"443005,58","443005,58-4475118,5","4475118,5",Abierto,WINGS4U,Anual,Abierta,"34,14","7,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,2,40.4248074,"40.4248074,-3.6718707",-3.6718707
270218400,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,40 CALLE DIEGO DE LEON,40_CALLE_DIEGO_DE_LEON,28006,"442285,59","442285,59-4476223,51","4476223,51",Abierto,BAR RESTAURANTE LEON,Anual,Abierta,"35,69","35,69",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,16,11,40.4345554,"40.4345554,-3.6803494",-3.6803494
270315551,Centro,https://www.wikidata.org/wiki/Q1763376,Embajadores,https://www.wikidata.org/wiki/Q2449844,6 CALLE SAN MILLAN,6_CALLE_SAN_MILLAN,28012,"439922,59","439922,59-4473662,53","4473662,53",Abierto,100 MONTADITOS,Anual,Abierta,"23,17","23,17",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9,40.411454,"40.411454,-3.7079589",-3.7079589
270443566,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,5 CALLE GENERAL ORAA,5_CALLE_GENERAL_ORAA,28006,"441665,59","441665,59-4476397,52","4476397,52",Abierto,JOSE LUIS,Anual,Abierta,"52,29","52,29",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18,40.4362245,"40.4362245,-3.6878166",-3.6878166
280009186,Centro,https://www.wikidata.org/wiki/Q1763376,Cortes,https://www.wikidata.org/wiki/Q2535637,18 CALLE SAN AGUSTIN,18_CALLE_SAN_AGUSTIN,28014,"440862,59","440862,59-4473928,52","4473928,52",Abierto,BAR ANTIPODES,Anual,Abierta,"3,57","3,57",Acera,10:00:00,0:30:00,10:00:00,23:00:00,0:00:00,2:00:00,10:00:00,23:00:00,3,3,40.4138478,"40.4138478,-3.6970203",-3.6970203
270195124,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,19 CALLE NARVAEZ,19_CALLE_NARVAEZ,28009,"442676,58","442676,58-4474859,5","4474859,5",Abierto,CAFE SILMA BAR,Anual,Abierta,"7,2","7,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5,40.4223219,"40.4223219,-3.6757306",-3.6757306
270488385,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,99 CALLE ALCALA,99_CALLE_ALCALA,28009,"442019,58","442019,58-4474765,51","4474765,51",Abierto,CASA DOMINGO,Anual,Abierta,"21,93","21,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.4214935,"40.4214935,-3.6835986",-3.6835986
200000120,San Blas,https://www.wikidata.org/wiki/Q2001937,Canillejas,https://www.wikidata.org/wiki/Q663013,2 CALLE FENELON,2_CALLE_FENELON,28022,"448033,56","448033,56-4476429,43","4476429,43",Abierto,CERVECERIA J. VIZCAINO,Anual,Abierta,"104,65","70,5",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,20,8,40.4368488,"40.4368488,-3.612652",-3.612652
270143220,Latina,https://www.wikidata.org/wiki/Q794954,Aluche,https://www.wikidata.org/wiki/Q31140,3 CALLE QUERO,3_CALLE_QUERO,28024,"435472,62","435472,62-4471603,57","4471603,57",Abierto,CERVECERIA MIRA MADRID TANZIM,Anual,Abierta,"40,62","40,62",Calle peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,28,16,40.3925616,"40.3925616,-3.7602902",-3.7602902
270402086,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,7 CALLE GARROVILLAS,7_CALLE_GARROVILLAS,28044,"433898,62","433898,62-4470258,58","4470258,58",Abierto,BAR CERVECRIA,Anual,Abierta,920,"29,52",Calle sin salida,10:00:00,0:30:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,33,33,40.3802441,"40.3802441,-3.7790077",-3.7790077
100001228,Latina,https://www.wikidata.org/wiki/Q794954,Las Águilas,https://www.wikidata.org/wiki/Q5971372,4 CALLE GUAREÑA,4_CALLE_GUAREÑA,28044,"434960,62","434960,62-4471184,57","4471184,57",Abierto,LA TRATORIA DE ALUCHE,Estacional,Abierta,"32,14","34,31",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,24,10,40.3887894,"40.3887894,-3.7663182",-3.7663182
40002401,Salamanca,https://www.wikidata.org/wiki/Q1773521,Fuente del Berro,https://www.wikidata.org/wiki/Q3814564,24 PASEO MARQUES DE ZAFRA,24_PASEO_MARQUES_DE_ZAFRA,28028,"443544,58","443544,58-4475251,49","4475251,49",Abierto,EL PALADAR,Anual,Abierta,"20,88","20,88",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4259569,"40.4259569,-3.6653618",-3.6653618
170001010,Villaverde,https://www.wikidata.org/wiki/Q919536,Los Ángeles,https://www.wikidata.org/wiki/Q390462,49 CALLE LA DEL MANOJO DE ROSAS,49_CALLE_LA_DEL_MANOJO_DE_ROSAS,28041,"440820,54","440820,54-4467611,51","4467611,51",Abierto,GASTRO BAR LE BLEND,Anual,Abierta,"31,32","31,32",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,13,13,40.3569524,"40.3569524,-3.6968354",-3.6968354
270066499,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,6 CALLE MARQUES DEL DUERO,6_CALLE_MARQUES_DEL_DUERO,28001,"441364,59","441364,59-4474635,52","4474635,52",Abierto,PASACALLES BAR RESTAURANTE,Anual,Abierta,"2,88","2,88",Acera,8:00:00,2:00:00,8:00:00,2:00:00,8:00:00,2:00:00,8:00:00,2:00:00,2,2,40.4202749,"40.4202749,-3.6912367",-3.6912367
270349930,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,197 CALLE PRINCIPE DE VERGARA,197_CALLE_PRINCIPE_DE_VERGARA,28002,"442486,59","442486,59-4477728,51","4477728,51",Abierto,LA PAUSA,Anual,Abierta,"48,33","48,33",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,12,6,40.4482847,"40.4482847,-3.6781924",-3.6781924
50001170,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,22 CALLE COSTA RICA,22_CALLE_COSTA_RICA,28016,"442881,59","442881,59-4478841,51","4478841,51",Abierto,IKURA SUSHI BAR,Anual,Abierta,"33,2","33,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10,40.458139,"40.458139,-3.6736288",-3.6736288
285035687,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Palomeras Bajas,https://www.wikidata.org/wiki/Q10343902,7 CALLE SIERRA DE CADI,7_CALLE_SIERRA_DE_CADI,28018,"443944,56","443944,56-4471562,48","4471562,48",Abierto,BAR VEN Y VERAS,Anual,Abierta,"29,4","29,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,11,11,40.3926775,"40.3926775,-3.6604795",-3.6604795
270183733,Villaverde,https://www.wikidata.org/wiki/Q919536,Los Ángeles,https://www.wikidata.org/wiki/Q390462,4 CALLE LA CORTE DE FARAON,4_CALLE_LA_CORTE_DE_FARAON,28041,"440686,55","440686,55-4468122,51","4468122,51",Abierto,TABERNA STOP MADRID,Anual,Abierta,"52,8","52,8",Otros,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10,40.3616133,"40.3616133,-3.6985597",-3.6985597
280047835,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,El Pilar,https://www.wikidata.org/wiki/Q3773964,46 CALLE MELCHOR FERNANDEZ ALMAGRO,46_CALLE_MELCHOR_FERNANDEZ_ALMAGRO,28029,"440290,62","440290,62-4480920,55","4480920,55",Abierto,OMUT KEBAP CENTER,Anual,Abierta,"22,68","22,68",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4768795,"40.4768795,-3.7043471",-3.7043471
270029320,Retiro,https://www.wikidata.org/wiki/Q2002296,Niño Jesús,https://www.wikidata.org/wiki/Q3773746,35 AVENIDA MEDITERRANEO,35_AVENIDA_MEDITERRANEO,28007,"443012,57","443012,57-4473153,5","4473153,5",Abierto,YEDRA,Anual,Abierta,"15,78","15,78",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.4070842,"40.4070842,-3.6717041",-3.6717041
270381368,Latina,https://www.wikidata.org/wiki/Q794954,Barrio de Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,31 PASEO EXTREMADURA,31_PASEO_EXTREMADURA,28011,"438198,6","438198,6-4473897,55","4473897,55",Abierto,LAS FAROLAS,Estacional,Abierta,"4,32","15,5",Acera,8:00:00,1:30:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,7,7,40.4133781,"40.4133781,-3.7285662",-3.7285662
270537449,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Mirasierra,https://www.wikidata.org/wiki/Q31134,17 CALLE PEÑAS DEL ARCIPRESTE,17_CALLE_PEÑAS_DEL_ARCIPRESTE,28035,"439104,63","439104,63-4482022,57","4482022,57",Abierto,LA ALTERNATIVA,Anual,Abierta,"22,28","22,28",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15,40.4865649,"40.4865649,-3.718135",-3.718135
270477822,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,22 CALLE DOCTOR GOMEZ ULLA,22_CALLE_DOCTOR_GOMEZ_ULLA,28028,"443416,58","443416,58-4475786,5","4475786,5",Abierto,RESTAURANTE CHINO LI MING,Anual,Abierta,"9,36","9,36",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4,40.4307041,"40.4307041,-3.6669583",-3.6669583
270537470,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,42 CALLE DIEGO DE LEON,42_CALLE_DIEGO_DE_LEON,28006,"442300,58","442300,58-4476222,51","4476222,51",Abierto,MAKKILA,Anual,Abierta,"41,05","41,05",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,10,10,40.4345796,"40.4345796,-3.6802107",-3.6802107
270059348,Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,https://www.wikidata.org/wiki/Q3773753,117 AVENIDA MENENDEZ PELAYO,117_AVENIDA_MENENDEZ_PELAYO,28007,"442272,58","442272,58-4472918,51","4472918,51",Abierto,CASA SANTIAGO,Anual,Abierta,"11,94","11,94",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,13,40.404765,"40.404765,-3.6801314",-3.6801314
270076479,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,39 CALLE LONDRES,39_CALLE_LONDRES,28028,"443428,58","443428,58-4475892,5","4475892,5",Abierto,RESTAURANTE CERVECERIA CASA LEANDRO,Anual,Abierta,"26,25","26,25",Zona de estacionamiento,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,1:30:00,10:00:00,0:00:00,11,6,40.431774,"40.431774,-3.6669153",-3.6669153
270312580,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,7 CALLE LOPEZ DE HOYOS,7_CALLE_LOPEZ_DE_HOYOS,28006,"441689,59","441689,59-4476485,52","4476485,52",Abierto,LA TRAVIESA,Anual,Abierta,"9,2","9,2",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6,40.4370878,"40.4370878,-3.6875812",-3.6875812
285001759,Centro,https://www.wikidata.org/wiki/Q1763376,Embajadores,https://www.wikidata.org/wiki/Q2449844,65 CALLE TOLEDO,65_CALLE_TOLEDO,28005,"439926,59","439926,59-4473627,53","4473627,53",Abierto,MUESTRA,Anual,Abierta,"23,4","23,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10,40.4110718,"40.4110718,-3.7079842",-3.7079842
270022163,Chamartín,https://www.wikidata.org/wiki/Q1766348,Valdepeñas Ciudad Real,https://www.wikidata.org/wiki/Q4778,74 PASEO CASTELLANA,74_PASEO_CASTELLANA,28046,"441446,59","441446,59-4476674,52","4476674,52",Abierto,RESTAURANTE FUGA,Anual,Abierta,129,"88,66",Bulevar,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,28,16,40.4387693,"40.4387693,-3.6904296",-3.6904296
270308071,Centro,https://www.wikidata.org/wiki/Q1763376,Sol,https://www.wikidata.org/wiki/Q2465181,7 CALLE CAVA DE SAN MIGUEL,7_CALLE_CAVA_DE_SAN_MIGUEL,28005,"439921,59","439921,59-4474126,53","4474126,53",Abierto,MAGERIT CAFETERIA,Anual,Abierta,98,90,Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,30,30,40.4154508,"40.4154508,-3.708434",-3.708434
270400526,Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,https://www.wikidata.org/wiki/Q4779,73 CALLE FRANCISCO SILVELA,73_CALLE_FRANCISCO_SILVELA,28028,"442630,58","442630,58-4476384,51","4476384,51",Abierto,MARTINICA GASTROBAR,Anual,Abierta,"21,64","21,64",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,8,40.4360967,"40.4360967,-3.6765556",-3.6765556
270181168,Villaverde,https://www.wikidata.org/wiki/Q919536,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,15 AVENIDA ESPINELA,15_AVENIDA_ESPINELA,28021,"439751,54","439751,54-4466279,52","4466279,52",Abierto,DAKAR II,Anual,Abierta,"22,68","22,68",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7,40.3447626,"40.3447626,-3.7094302",-3.7094302
270496054,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,11 CALLE MARIA TERESA,11_CALLE_MARIA_TERESA,28028,"443275,58","443275,58-4476374,5","4476374,5",Abierto,VILLALOBILLOS CERVECERIA RESTAURANTE,Anual,Abierta,"15,43","15,43",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8,40.4361857,"40.4361857,-3.6685663",-3.6685663
270137768,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Valdezarza,https://www.wikidata.org/wiki/Q10388728,31 CALLE VALDERREY,31_CALLE_VALDERREY,28035,"438992,62","438992,62-4479975,56","4479975,56",Abierto,BAR 988,Estacional,Abierta,"51,84","10,74",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,4,40.4682011,"40.4682011,-3.7197411",-3.7197411
270403317,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Ventas,https://www.wikidata.org/wiki/Q71762,7 CALLE CIPRIANO SANCHO,7_CALLE_CIPRIANO_SANCHO,28017,"444459,57","444459,57-4475875,48","4475875,48",Abierto,EL MONTERO DE CAZORLA,Anual,Abierta,"51,55","51,55",Acera,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,4,10,40.4316696,"40.4316696,-3.6548061",-3.6548061
270497287,San Blas,https://www.wikidata.org/wiki/Q2001937,Amposta,https://www.wikidata.org/wiki/Q11905392,3 CALLE SILLERIA,3_CALLE_SILLERIA,28037,"447222,56","447222,56-4475078,44","4475078,44",Abierto,BAR SANABRIA I,Anual,Abierta,"19,44","19,44",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6,40.4246624,"40.4246624,-3.6221881",-3.6221881
280007780,Centro,https://www.wikidata.org/wiki/Q1763376,Palacio,https://www.wikidata.org/wiki/Q2136510,4 COSTANILLA SAN ANDRES,4_COSTANILLA_SAN_ANDRES,28005,"439609,6","439609,6-4473901,53","4473901,53",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"28,67","28,67",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,13,13,40.4135947,"40.4135947,-3.7117746",-3.7117746
270052846,Centro,https://www.wikidata.org/wiki/Q1763376,Sol,https://www.wikidata.org/wiki/Q2465181,14 CALLE CARRETAS,14_CALLE_CARRETAS,28012,"440312,59","440312,59-4474035,53","4474035,53",Abierto,CAFE & TAPAS,Anual,Abierta,"71,05","71,05",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20,40.4148114,"40.4148114,-3.7036534",-3.7036534
270549995,Centro,https://www.wikidata.org/wiki/Q1763376,Sol,https://www.wikidata.org/wiki/Q2465181,14 CALLE CARRETAS,14_CALLE_CARRETAS,28012,"440302,59","440302,59-4474035,53","4474035,53",Abierto,LA SUREÑA,Anual,Abierta,"39,78","39,78",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17,40.4148114,"40.4148114,-3.7036534",-3.7036534
90000626,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,https://www.wikidata.org/wiki/Q64874,10 CUESTA SAN VICENTE,10_CUESTA_SAN_VICENTE,28008,"439399,6","439399,6-4474770,54","4474770,54",Abierto,"LAS DELICIAS DEL JAMON,",Anual,Abierta,"16,79","16,79",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10,40.4214158,"40.4214158,-3.7145045",-3.7145045
270443174,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Portazgo,https://www.wikidata.org/wiki/Q18005921,240 AVENIDA ALBUFERA,240_AVENIDA_ALBUFERA,28038,"445089,55","445089,55-4471263,47","4471263,47",Abierto,PANISIMO,Anual,Abierta,"13,06","13,06",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6,40.3902345,"40.3902345,-3.6471037",-3.6471037
270032738,Latina,https://www.wikidata.org/wiki/Q794954,Aluche,https://www.wikidata.org/wiki/Q31140,5 CALLE QUERO,5_CALLE_QUERO,28024,"435481,62","435481,62-4471598,56","4471598,56",Abierto,LA MUÑOZA,Anual,Abierta,"70,2","31,2",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,23,19,40.3923743,"40.3923743,-3.7601991",-3.7601991
50000901,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,13 CALLE JUAN HURTADO DE MENDOZA,13_CALLE_JUAN_HURTADO_DE_MENDOZA,28036,"441764,6","441764,6-4479098,53","4479098,53",Abierto,EL OLVIDO,Anual,Abierta,"68,85","68,85",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,24,17,40.4605629,"40.4605629,-3.6869907",-3.6869907
280042131,Latina,https://www.wikidata.org/wiki/Q794954,Lucero,https://www.wikidata.org/wiki/Q31162,12 CALLE ALVERJA,12_CALLE_ALVERJA,28011,"436041,62","436041,62-4472821,56","4472821,56",Abierto,EL RINCÓN DE TONI,Anual,Abierta,"8,16","8,16",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,6,6,40.4034717,"40.4034717,-3.7538845",-3.7538845
280057680,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,San Diego,https://www.wikidata.org/wiki/Q11946851,27 CALLE PUERTO DE ARLABAN,27_CALLE_PUERTO_DE_ARLABAN,28053,"443516,56","443516,56-4471039,49","4471039,49",Abierto,EL PANCIPELAO,Anual,Abierta,"110,38","110,38",Plaza con bandas permanentes de circulación rodada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,34,34,40.3880792,"40.3880792,-3.6656091",-3.6656091
40001888,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,10 CALLE DIEGO DE LEON,10_CALLE_DIEGO_DE_LEON,28006,"441893,59","441893,59-4476251,52","4476251,52",Abierto,DE PARTIDA,Anual,Abierta,"49,75","35,5",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,18,14,40.4348676,"40.4348676,-3.6851096",-3.6851096
270241883,Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,https://www.wikidata.org/wiki/Q4779,58 CALLE DIEGO DE LEON,58_CALLE_DIEGO_DE_LEON,28006,"442580,58","442580,58-4476201,51","4476201,51",Abierto,TABERNA DEL PUERTO,Anual,Abierta,"43,58","43,58",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,12,12,40.4343597,"40.4343597,-3.6771202",-3.6771202
50000876,Chamartín,https://www.wikidata.org/wiki/Q1766348,Castilla,https://www.wikidata.org/wiki/Q3813735,260 PASEO CASTELLANA,260_PASEO_CASTELLANA,28046,"441757,61","441757,61-4480404,53","4480404,53",Abierto,CASA NEMESIO,Anual,Abierta,"57,59","57,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18,40.4724132,"40.4724132,-3.686848",-3.686848
270091386,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,1 CALLE VICTOR DE LA SERNA,1_CALLE_VICTOR_DE_LA_SERNA,28016,"442831,59","442831,59-4478164,51","4478164,51",Cerrado,CAFETERIA LIMA,Anual,Abierta,"25,6","25,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7,40.4522801,"40.4522801,-3.6740519",-3.6740519
270069438,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,62 CALLE VELAZQUEZ,62_CALLE_VELAZQUEZ,28001,"442008,58","442008,58-4475508,51","4475508,51",Abierto,HOTEL BLESS,Anual,Abierta,"4,94","4,94",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,1,1,40.4281142,"40.4281142,-3.6835392",-3.6835392
